31:25.004	ID:2	1.42
33:49.504	ID:2	1.42
34:49.504	ID:2	1.42
35:49.504	ID:2	1.42
38:10.925	ID:2	1.42
39:10.925	ID:2	1.42
40:10.925	ID:2	1.42
42:20.292	ID:2	0.7
43:08.847	ID:2	0.7
43:42.832	ID:2	0.7
45:18.519	ID:2	0.7
46:08.847	ID:2	0.7
46:44.074	ID:2	0.7
48:16.214	ID:2	0.7
49:03.449	ID:2	0.7
49:36.511	ID:2	0.7
51:03.785	ID:2	0.7
51:48.675	ID:2	0.7
52:20.097	ID:2	0.7
53:48.433	ID:2	0.7
54:34.871	ID:2	0.7
55:07.371	ID:2	0.7
56:49.832	ID:2	0.7
57:45.628	ID:2	0.7
58:24.683	ID:2	0.7
1:00:19.879	ID:2	1.42
1:01:19.879	ID:2	1.42
1:02:19.879	ID:2	1.42
1:04:37.636	ID:2	1.42
1:05:37.636	ID:2	1.42
1:06:37.636	ID:2	1.42
1:08:46.144	ID:2	1.42
1:09:46.144	ID:2	1.42
1:10:46.144	ID:2	1.42
1:12:54.746	ID:2	1.42
1:13:54.746	ID:2	1.42
1:14:54.746	ID:2	1.42
1:16:57.019	ID:2	1.42
1:17:57.019	ID:2	1.42
1:18:57.019	ID:2	1.42
1:21:15.542	ID:2	0.7
1:22:10.503	ID:2	0.7
1:22:48.972	ID:2	0.7
1:24:30.097	ID:2	0.7
1:25:22.035	ID:2	0.7
1:25:58.386	ID:2	0.7
1:27:40.613	ID:2	0.7
1:28:34.355	ID:2	0.7
1:29:11.972	ID:2	0.7
1:30:38.355	ID:2	0.7
1:31:20.386	ID:2	0.7
1:31:49.808	ID:2	0.7
1:33:10.496	ID:2	1.42
1:34:10.496	ID:2	1.42
1:35:10.496	ID:2	1.42
1:37:37.441	ID:2	1.42
1:38:37.441	ID:2	1.42
1:39:37.441	ID:2	1.42
1:41:50.801	ID:2	1.42
1:42:50.801	ID:2	1.42
1:43:50.801	ID:2	1.42
1:46:10.824	ID:2	1.42
1:47:10.824	ID:2	1.42
1:48:10.824	ID:2	1.42
1:50:38.558	ID:2	1.42
1:51:38.558	ID:2	1.42
1:52:38.558	ID:2	1.42
1:54:45.660	ID:2	1.42
1:55:45.660	ID:2	1.42
1:56:45.660	ID:2	1.42
1:59:06.371	ID:2	1.42
2:00:06.371	ID:2	1.42
2:01:06.371	ID:2	1.42
2:03:13.301	ID:2	1.42
2:04:13.301	ID:2	1.42
2:05:13.301	ID:2	1.42
2:07:33.386	ID:2	1.42
2:08:33.386	ID:2	1.42
2:09:33.386	ID:2	1.42
2:12:03.160	ID:2	1.42
2:13:03.160	ID:2	1.42
2:14:03.160	ID:2	1.42
2:16:31.402	ID:2	1.42
2:17:31.402	ID:2	1.42
2:18:31.402	ID:2	1.42
2:21:00.253	ID:2	1.42
2:22:00.254	ID:2	1.42
2:23:00.253	ID:2	1.42
2:25:21.355	ID:2	1.42
2:26:21.355	ID:2	1.42
2:27:21.355	ID:2	1.42
2:29:50.136	ID:2	1.42
2:30:50.136	ID:2	1.42
2:31:50.136	ID:2	1.42
2:33:52.761	ID:2	1.42
2:34:52.761	ID:2	1.42
2:35:52.761	ID:2	1.42
2:38:05.480	ID:2	1.42
2:39:05.480	ID:2	1.42
2:40:05.480	ID:2	1.42
2:42:34.011	ID:2	1.42
2:43:34.011	ID:2	1.42
2:44:34.011	ID:2	1.42
2:46:52.629	ID:2	1.42
2:47:52.629	ID:2	1.42
2:48:52.628	ID:2	0.7
2:50:37.527	ID:2	1.42
2:51:37.527	ID:2	1.42
2:52:37.527	ID:2	1.42
2:55:05.386	ID:2	1.42
2:56:05.386	ID:2	1.42
2:57:05.386	ID:2	1.42
2:59:19.543	ID:2	1.42
3:00:19.543	ID:2	1.42
3:01:19.543	ID:2	1.42
3:03:33.863	ID:2	1.42
3:04:33.863	ID:2	1.42
3:05:33.863	ID:2	1.42
3:07:41.464	ID:2	1.42
3:08:41.464	ID:2	1.42
3:09:41.464	ID:2	1.42
3:11:54.628	ID:2	1.42
3:12:54.628	ID:2	1.42
3:13:54.628	ID:2	1.42
3:16:21.519	ID:2	1.42
3:17:21.519	ID:2	1.42
3:18:21.519	ID:2	1.42
3:20:23.379	ID:2	1.42
3:21:23.379	ID:2	1.42
3:22:23.379	ID:2	1.42
3:24:52.980	ID:2	1.42
3:25:52.980	ID:2	1.42
3:26:52.980	ID:2	1.42
3:29:10.410	ID:2	1.42
3:30:10.410	ID:2	1.42
3:31:10.410	ID:2	1.42
3:33:31.949	ID:2	1.42
3:34:31.949	ID:2	1.42
3:35:31.949	ID:2	1.42
3:37:56.464	ID:2	1.42
3:38:56.464	ID:2	1.42
3:39:56.464	ID:2	1.42
3:41:58.636	ID:2	1.42
3:42:58.636	ID:2	1.42
3:43:58.636	ID:2	1.42
3:46:25.707	ID:2	1.42
3:47:25.707	ID:2	1.42
3:48:25.707	ID:2	1.42
3:50:28.910	ID:2	1.42
3:51:28.910	ID:2	1.42
3:52:28.910	ID:2	1.42
3:54:47.582	ID:2	1.42
3:55:47.582	ID:2	1.42
3:56:47.582	ID:2	1.42
3:58:48.582	ID:2	1.42
3:59:48.582	ID:2	1.42
4:00:48.582	ID:2	1.42
4:03:05.199	ID:2	0.7
4:03:58.824	ID:2	1.42
4:04:58.824	ID:2	1.42
4:07:04.293	ID:2	1.42
4:08:04.293	ID:2	1.42
4:09:04.293	ID:2	1.42
4:11:09.558	ID:2	1.42
4:12:09.558	ID:2	1.42
4:13:09.558	ID:2	1.42
4:15:19.738	ID:2	1.42
4:16:19.738	ID:2	1.42
4:17:19.738	ID:2	1.42
4:19:42.316	ID:2	1.42
4:20:42.316	ID:2	1.42
4:21:42.316	ID:2	1.42
4:24:03.316	ID:2	1.42
4:25:03.316	ID:2	1.42
4:26:03.316	ID:2	1.42
4:28:18.214	ID:2	1.42
4:29:18.214	ID:2	1.42
4:30:18.214	ID:2	1.42
4:32:18.746	ID:2	1.42
4:33:18.746	ID:2	1.42
4:34:18.746	ID:2	1.42
4:36:38.988	ID:2	1.42
4:37:38.988	ID:2	1.42
4:38:38.988	ID:2	1.42
4:40:57.152	ID:2	1.42
4:41:57.152	ID:2	1.42
4:42:57.152	ID:2	1.42
4:44:57.675	ID:2	1.42
4:45:57.675	ID:2	1.42
4:46:57.675	ID:2	1.42
4:49:25.449	ID:2	1.42
4:50:25.449	ID:2	1.42
4:51:25.449	ID:2	1.42
4:53:49.214	ID:2	1.42
4:54:49.214	ID:2	1.42
4:55:49.214	ID:2	1.42
4:58:10.207	ID:2	1.42
4:59:10.207	ID:2	1.42
5:00:10.207	ID:2	1.42
5:02:13.699	ID:2	1.42
5:03:13.699	ID:2	1.42
5:04:13.699	ID:2	1.42
5:06:17.652	ID:2	1.42
5:07:17.652	ID:2	1.42
5:08:17.652	ID:2	1.42
5:10:19.863	ID:2	1.42
5:11:19.863	ID:2	1.42
5:12:19.863	ID:2	1.42
5:14:25.808	ID:2	1.42
5:15:25.808	ID:2	1.42
5:16:25.808	ID:2	1.42
5:18:29.441	ID:2	1.42
5:19:29.441	ID:2	1.42
5:20:29.441	ID:2	1.42
5:22:55.918	ID:2	1.42
5:23:55.918	ID:2	1.42
5:24:55.918	ID:2	1.42
5:27:24.722	ID:2	1.42
5:28:24.722	ID:2	1.42
5:29:24.722	ID:2	1.42
5:31:30.746	ID:2	1.42
5:32:30.746	ID:2	1.42
5:33:30.746	ID:2	1.42
5:35:44.691	ID:2	1.42
5:36:44.691	ID:2	1.42
5:37:44.691	ID:2	1.42
5:39:49.808	ID:2	1.42
5:40:49.808	ID:2	1.42
5:41:49.808	ID:2	1.42
5:44:10.324	ID:2	1.42
5:45:10.324	ID:2	1.42
5:46:10.324	ID:2	1.42
5:48:18.441	ID:2	1.42
5:49:18.441	ID:2	1.42
5:50:18.441	ID:2	1.42
5:52:47.379	ID:2	1.42
5:53:47.379	ID:2	1.42
5:54:47.379	ID:2	1.42
5:56:49.410	ID:2	1.42
5:57:49.410	ID:2	1.42
5:58:49.410	ID:2	1.42
6:00:49.652	ID:2	1.42
6:01:49.652	ID:2	1.42
6:02:49.652	ID:2	1.42
6:05:03.738	ID:2	1.42
6:06:03.738	ID:2	1.42
6:07:03.738	ID:2	1.42
6:09:08.910	ID:2	1.42
6:10:08.910	ID:2	1.42
6:11:08.910	ID:2	1.42
6:13:35.027	ID:2	1.42
6:14:35.027	ID:2	1.42
6:15:35.027	ID:2	1.42
6:18:03.941	ID:2	1.42
6:19:03.941	ID:2	1.42
6:20:03.941	ID:2	1.42
6:22:12.730	ID:2	1.42
6:23:12.730	ID:2	1.42
6:24:12.730	ID:2	1.42
6:26:16.972	ID:2	1.42
6:27:16.972	ID:2	1.42
6:28:16.972	ID:2	1.42
6:30:24.777	ID:2	1.42
6:31:24.777	ID:2	1.42
6:32:24.777	ID:2	1.42
6:34:27.645	ID:2	1.42
6:35:27.645	ID:2	1.42
6:36:27.645	ID:2	1.42
6:38:43.136	ID:2	1.42
6:39:43.136	ID:2	1.42
6:40:43.136	ID:2	1.42
6:43:10.395	ID:2	1.42
6:44:10.395	ID:2	1.42
6:45:10.395	ID:2	1.42
6:47:19.636	ID:2	1.42
6:48:19.636	ID:2	1.42
6:49:19.636	ID:2	1.42
6:51:23.410	ID:2	1.42
6:52:23.410	ID:2	1.42
6:53:23.410	ID:2	1.42
6:55:34.128	ID:2	1.42
6:56:34.128	ID:2	1.42
6:57:34.129	ID:2	1.42
6:59:35.520	ID:2	1.42
7:00:35.520	ID:2	1.42
7:01:35.520	ID:2	1.42
7:03:40.918	ID:2	1.42
7:04:40.918	ID:2	1.42
7:05:40.918	ID:2	1.42
7:08:08.035	ID:2	1.42
7:09:08.035	ID:2	1.42
7:10:08.035	ID:2	1.42
